module,type,method,num_args,new_name
winrt.microsoft.ui.composition,ColorKeyFrameAnimation,insert_key_frame,3,insert_key_frame_with_easing_function
winrt.microsoft.ui.composition,CompositionDrawingSurface,scroll_with_clip,3,scroll_rect_with_clip
winrt.microsoft.ui.composition,CompositionDrawingSurface,scroll,2,scroll_rect
winrt.microsoft.ui.composition,CompositionEasingFunction,create_step_easing_function,2,create_step_easing_function_with_step_count
winrt.microsoft.ui.composition,CompositionNineGridBrush,set_inset_scales,4,set_inset_scales_with_values
winrt.microsoft.ui.composition,CompositionNineGridBrush,set_insets,4,set_insets_with_values
winrt.microsoft.ui.composition,CompositionObject,start_animation_group_with_i_animation_object,2,start_animation_group_with_ianimation_object
winrt.microsoft.ui.composition,CompositionObject,start_animation_with_i_animation_object,3,start_animation_with_ianimation_object
winrt.microsoft.ui.composition,CompositionObject,start_animation,3,start_animation_with_controller
winrt.microsoft.ui.composition,Compositor,create_color_brush,1,create_color_brush_with_color
winrt.microsoft.ui.composition,Compositor,create_color_gradient_stop,2,create_color_gradient_stop_with_offset_and_color
winrt.microsoft.ui.composition,Compositor,create_effect_factory,2,create_effect_factory_with_properties
winrt.microsoft.ui.composition,Compositor,create_expression_animation,1,create_expression_animation_with_expression
winrt.microsoft.ui.composition,Compositor,create_geometric_clip,1,create_geometric_clip_with_geometry
winrt.microsoft.ui.composition,Compositor,create_inset_clip,4,create_inset_clip_with_insets
winrt.microsoft.ui.composition,Compositor,create_path_geometry,1,create_path_geometry_with_path
winrt.microsoft.ui.composition,Compositor,create_rectangle_clip,4,create_rectangle_clip_with_sides
winrt.microsoft.ui.composition,Compositor,create_rectangle_clip,8,create_rectangle_clip_with_sides_and_radius
winrt.microsoft.ui.composition,Compositor,create_redirect_visual,1,create_redirect_visual_with_source_visual
winrt.microsoft.ui.composition,Compositor,create_sprite_shape,1,create_sprite_shape_with_geometry
winrt.microsoft.ui.composition,Compositor,create_step_easing_function,1,create_step_easing_function_with_step_count
winrt.microsoft.ui.composition,Compositor,create_surface_brush,1,create_surface_brush_with_surface
winrt.microsoft.ui.composition,KeyFrameAnimation,insert_expression_key_frame,3,insert_expression_key_frame_with_easing_function
winrt.microsoft.ui.composition,PathKeyFrameAnimation,insert_key_frame,3,insert_key_frame_with_easing_function
winrt.microsoft.ui.composition,QuaternionKeyFrameAnimation,insert_key_frame,3,insert_key_frame_with_easing_function
winrt.microsoft.ui.composition,ScalarKeyFrameAnimation,insert_key_frame,3,insert_key_frame_with_easing_function
winrt.microsoft.ui.composition,Vector2KeyFrameAnimation,insert_key_frame,3,insert_key_frame_with_easing_function
winrt.microsoft.ui.composition,Vector3KeyFrameAnimation,insert_key_frame,3,insert_key_frame_with_easing_function
winrt.microsoft.ui.composition,Vector4KeyFrameAnimation,insert_key_frame,3,insert_key_frame_with_easing_function
winrt.microsoft.ui.composition.interactions,InteractionTracker,try_update_position_by,2,try_update_position_by_with_option
winrt.microsoft.ui.composition.interactions,InteractionTracker,try_update_position,2,try_update_position_with_option
winrt.microsoft.ui.composition.interactions,InteractionTracker,try_update_position,3,try_update_position_with_option
winrt.microsoft.ui.composition.interactions,VisualInteractionSource,create_from_i_visual_element,1,create_from_ivisual_element
winrt.microsoft.ui.composition.systembackdrops,DesktopAcrylicController,set_target,2,set_target_with_core_window
winrt.microsoft.ui.composition.systembackdrops,DesktopAcrylicController,set_target,2,set_target_with_window_id
winrt.microsoft.ui.composition.systembackdrops,ISystemBackdropController,set_target,2,set_target_with_core_window
winrt.microsoft.ui.composition.systembackdrops,ISystemBackdropController,set_target,2,set_target_with_window_id
winrt.microsoft.ui.composition.systembackdrops,ISystemBackdropControllerWithTargets,set_target,2,set_target_with_core_window
winrt.microsoft.ui.composition.systembackdrops,ISystemBackdropControllerWithTargets,set_target,2,set_target_with_window_id
winrt.microsoft.ui.composition.systembackdrops,MicaController,set_target,2,set_target_with_core_window
winrt.microsoft.ui.composition.systembackdrops,MicaController,set_target,2,set_target_with_window_id
winrt.microsoft.ui.content,ContentCoordinateConverter,convert_local_to_screen,1,convert_local_to_screen_with_point
winrt.microsoft.ui.content,ContentCoordinateConverter,convert_local_to_screen,1,convert_local_to_screen_with_points
winrt.microsoft.ui.content,ContentCoordinateConverter,convert_local_to_screen,1,convert_local_to_screen_with_rect
winrt.microsoft.ui.content,ContentCoordinateConverter,convert_local_to_screen,2,convert_local_to_screen_with_points_and_rounding_mode
winrt.microsoft.ui.content,ContentCoordinateConverter,convert_screen_to_local,1,convert_screen_to_local_with_point
winrt.microsoft.ui.content,ContentCoordinateConverter,convert_screen_to_local,1,convert_screen_to_local_with_points
winrt.microsoft.ui.content,ContentCoordinateConverter,convert_screen_to_local,1,convert_screen_to_local_with_rect
winrt.microsoft.ui.dispatching,DispatcherQueue,run_event_loop,2,run_event_loop_with_options
winrt.microsoft.ui.dispatching,DispatcherQueue,try_enqueue,2,try_enqueue_with_priority
winrt.microsoft.ui.input,FocusNavigationRequest,create,2,create_with_hint_rect
winrt.microsoft.ui.input,FocusNavigationRequest,create,3,create_with_hint_rect_and_id
winrt.microsoft.ui.input.dragdrop,DragOperation,set_drag_u_i_content_from_software_bitmap,1,set_drag_ui_content_from_software_bitmap
winrt.microsoft.ui.input.dragdrop,DragOperation,set_drag_u_i_content_from_software_bitmap,2,set_drag_ui_content_from_software_bitmap2
winrt.microsoft.ui.input.dragdrop,DragUIOverride,set_content_from_software_bitmap,2,set_content_from_software_bitmap2
winrt.microsoft.ui.windowing,AppWindow,create,1,create_with_presenter
winrt.microsoft.ui.windowing,AppWindow,create,2,create_with_presenter_and_owner
winrt.microsoft.ui.windowing,AppWindow,create,3,create_with_dispatcher_queue
winrt.microsoft.ui.windowing,AppWindow,move_and_resize,2,move_and_resize_relative_to_display_area
winrt.microsoft.ui.windowing,AppWindow,set_icon,1,set_icon_with_icon_id
winrt.microsoft.ui.windowing,AppWindow,set_presenter,1,set_presenter_by_kind
winrt.microsoft.ui.windowing,AppWindow,show,1,show_with_activation
winrt.microsoft.ui.windowing,OverlappedPresenter,minimize,1,minimize_with_activation
winrt.microsoft.ui.windowing,OverlappedPresenter,restore,1,restore_with_activation
winrt.microsoft.ui.xaml,Application,load_component,3,load_component_with_resource_location
winrt.microsoft.ui.xaml,DragUI,set_content_from_bitmap_image,2,set_content_from_bitmap_image_with_anchor_point
winrt.microsoft.ui.xaml,DragUI,set_content_from_software_bitmap,2,set_content_from_software_bitmap_with_anchor_point
winrt.microsoft.ui.xaml,DragUIOverride,set_content_from_bitmap_image,2,set_content_from_bitmap_image_with_anchor_point
winrt.microsoft.ui.xaml,DragUIOverride,set_content_from_software_bitmap,2,set_content_from_software_bitmap_with_anchor_point
winrt.microsoft.ui.xaml,PropertyMetadata,create,1,create_with_default_value
winrt.microsoft.ui.xaml,PropertyMetadata,create,1,create_with_factory
winrt.microsoft.ui.xaml,PropertyMetadata,create,2,create_with_default_value_and_callback
winrt.microsoft.ui.xaml,PropertyMetadata,create,2,create_with_factory_and_callback
winrt.microsoft.ui.xaml,RectHelper,union,2,union_with_point
winrt.microsoft.ui.xaml,RectHelper,union,2,union_with_rect
winrt.microsoft.ui.xaml,UIElement,start_bring_into_view,1,start_bring_into_view_with_options
winrt.microsoft.ui.xaml.controls,CalendarViewDayItemChangingEventArgs,register_update_callback,2,register_update_callback_with_phase
winrt.microsoft.ui.xaml.controls,ContainerContentChangingEventArgs,register_update_callback,2,register_update_callback_with_phase
winrt.microsoft.ui.xaml.controls,ContentDialog,show_async,1,show_async_with_placement
winrt.microsoft.ui.xaml.controls,DataTemplateSelector,select_template,1,select_template_for_item
winrt.microsoft.ui.xaml.controls,Frame,go_back,1,go_back_with_transition_info
winrt.microsoft.ui.xaml.controls,Frame,navigate,3,navigate_with_transition_info
winrt.microsoft.ui.xaml.controls,Frame,set_navigation_state,2,set_navigation_state_with_navigation_control
winrt.microsoft.ui.xaml.controls,ListViewBase,scroll_into_view,2,scroll_into_view_with_alignment
winrt.microsoft.ui.xaml.controls,ScrollView,scroll_by,3,scroll_by_with_options
winrt.microsoft.ui.xaml.controls,ScrollView,scroll_to,3,scroll_to_with_options
winrt.microsoft.ui.xaml.controls,ScrollView,zoom_by,3,zoom_by_with_options
winrt.microsoft.ui.xaml.controls,ScrollView,zoom_to,3,zoom_to_with_options
winrt.microsoft.ui.xaml.controls,ScrollViewer,change_view,4,change_view_with_optional_animation
winrt.microsoft.ui.xaml.controls,VirtualizingLayoutContext,get_or_create_element_at,2,get_or_create_element_at2
winrt.microsoft.ui.xaml.controls,WebView2,ensure_core_web_view2_async,0,ensure_core_webview2_async
winrt.microsoft.ui.xaml.controls,WebView2,ensure_core_web_view2_async,1,ensure_core_webview2_with_environment_async
winrt.microsoft.ui.xaml.controls,WebView2,ensure_core_web_view2_async,2,ensure_core_webview2_with_environment_and_options_async
winrt.microsoft.ui.xaml.controls.primitives,FlyoutBase,show_at,2,show_at_with_options
winrt.microsoft.ui.xaml.controls.primitives,ScrollPresenter,scroll_by,3,scroll_by_with_options
winrt.microsoft.ui.xaml.controls.primitives,ScrollPresenter,scroll_to,3,scroll_to_with_options
winrt.microsoft.ui.xaml.controls.primitives,ScrollPresenter,zoom_by,3,zoom_by_with_options
winrt.microsoft.ui.xaml.controls.primitives,ScrollPresenter,zoom_to,3,zoom_to_with_options
winrt.microsoft.ui.xaml.input,AccessKeyManager,enter_display_mode,1,enter_display_mode_for_xaml_root
winrt.microsoft.ui.xaml.input,FocusManager,find_next_element,2,find_next_element_with_options
winrt.microsoft.ui.xaml.input,FocusManager,find_next_focusable_element,2,find_next_focusable_element_with_hint
winrt.microsoft.ui.xaml.input,FocusManager,get_focused_element,1,get_focused_element_with_root
winrt.microsoft.ui.xaml.input,FocusManager,try_move_focus_async,2,try_move_focus_with_options_async
winrt.microsoft.ui.xaml.input,FocusManager,try_move_focus,2,try_move_focus_with_options
winrt.microsoft.ui.xaml.markup,IXamlMetadataProvider,get_xaml_type,1,get_xaml_type_by_full_name
winrt.microsoft.ui.xaml.media,LoadedImageSurface,start_load_from_stream,2,start_load_from_stream_with_size
winrt.microsoft.ui.xaml.media,LoadedImageSurface,start_load_from_uri,2,start_load_from_uri_with_size
winrt.microsoft.ui.xaml.media,VisualTreeHelper,find_elements_in_host_coordinates,2,find_elements_in_host_coordinates_point
winrt.microsoft.ui.xaml.media,VisualTreeHelper,find_elements_in_host_coordinates,2,find_elements_in_host_coordinates_rect
winrt.microsoft.ui.xaml.media,VisualTreeHelper,find_elements_in_host_coordinates,3,find_all_elements_in_host_coordinates_point
winrt.microsoft.ui.xaml.media,VisualTreeHelper,find_elements_in_host_coordinates,3,find_all_elements_in_host_coordinates_rect
winrt.microsoft.ui.xaml.media.animation,ConnectedAnimation,try_start,2,try_start_with_coordinated_elements
winrt.microsoft.ui.xaml.media.imaging,RenderTargetBitmap,render_async,3,render_to_size_async
winrt.microsoft.ui.xaml.xamltypeinfo,XamlControlsXamlMetaDataProvider,get_xaml_type,1,get_xaml_type_by_full_name
winrt.microsoft.web.webview2.core,CoreWebView2,show_print_u_i,1,show_print_ui
winrt.microsoft.web.webview2.core,CoreWebView2,show_save_as_u_i_async,0,show_save_as_ui_async
winrt.microsoft.web.webview2.core,CoreWebView2Environment,create_core_web_view2_composition_controller_async,1,create_core_webview2_composition_controller_async
winrt.microsoft.web.webview2.core,CoreWebView2Environment,create_core_web_view2_composition_controller_async,2,create_core_webview2_composition_controller_async
winrt.microsoft.web.webview2.core,CoreWebView2Environment,create_core_web_view2_controller_async,1,create_core_webview2_controller_async
winrt.microsoft.web.webview2.core,CoreWebView2Environment,create_core_web_view2_controller_async,2,create_core_webview2_controller_async
winrt.microsoft.web.webview2.core,CoreWebView2Environment,create_core_web_view2_controller_options,0,create_core_webview2_controller_options
winrt.microsoft.web.webview2.core,CoreWebView2Environment,create_core_web_view2_pointer_info,0,create_core_webview2_pointer_info
winrt.microsoft.web.webview2.core,CoreWebView2Environment,get_available_browser_version_string,1,get_available_browser_version_string2
winrt.microsoft.web.webview2.core,CoreWebView2Environment,get_available_browser_version_string,2,get_available_browser_version_string_with_options
winrt.microsoft.web.webview2.core,CoreWebView2Profile,clear_browsing_data_async,0,clear_browsing_data_async2
winrt.microsoft.windows.applicationmodel.dynamicdependency,PackageDependency,add,1,add2
winrt.microsoft.windows.applicationmodel.dynamicdependency,PackageDependency,create,3,create2
winrt.microsoft.windows.applicationmodel.resources,ResourceMap,get_value_by_index,2,get_value_by_index_with_context
winrt.microsoft.windows.applicationmodel.resources,ResourceMap,get_value,2,get_value_with_context
winrt.microsoft.windows.applicationmodel.resources,ResourceMap,try_get_value,2,try_get_value_with_context
winrt.microsoft.windows.appnotifications,AppNotificationManager,update_async,2,update_async2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,add_text_box,3,add_text_box2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,add_text,2,add_text2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,set_app_logo_override,2,set_app_logo_override2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,set_app_logo_override,3,set_app_logo_override3
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,set_attribution_text,2,set_attribution_text2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,set_audio_event,2,set_audio_event2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,set_audio_uri,2,set_audio_uri2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,set_hero_image,2,set_hero_image2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,set_inline_image,2,set_inline_image2
winrt.microsoft.windows.appnotifications.builder,AppNotificationBuilder,set_inline_image,3,set_inline_image3
winrt.microsoft.windows.appnotifications.builder,AppNotificationButton,set_invoke_uri,2,set_invoke_uri2
winrt.microsoft.windows.management.deployment,PackageRuntimeManager,add_package_set,3,add_package_set_with_options
winrt.windows.ai.machinelearning,LearningModel,load_from_file_path,2,load_from_file_path_with_operator_provider
winrt.windows.ai.machinelearning,LearningModel,load_from_storage_file_async,2,load_from_storage_file_with_operator_provider_async
winrt.windows.ai.machinelearning,LearningModel,load_from_stream_async,2,load_from_stream_with_operator_provider_async
winrt.windows.ai.machinelearning,LearningModel,load_from_stream,2,load_from_stream_with_operator_provider
winrt.windows.ai.machinelearning,LearningModelBinding,bind,3,bind_with_properties
winrt.windows.ai.machinelearning,LearningModelDevice,create_from_direct3_d11_device,1,create_from_direct3d11_device
winrt.windows.ai.machinelearning,TensorBoolean,create,1,create2
winrt.windows.ai.machinelearning,TensorDouble,create,1,create2
winrt.windows.ai.machinelearning,TensorFloat,create,1,create2
winrt.windows.ai.machinelearning,TensorFloat16Bit,create,1,create2
winrt.windows.ai.machinelearning,TensorInt16Bit,create,1,create2
winrt.windows.ai.machinelearning,TensorInt32Bit,create,1,create2
winrt.windows.ai.machinelearning,TensorInt64Bit,create,1,create2
winrt.windows.ai.machinelearning,TensorInt8Bit,create,1,create2
winrt.windows.ai.machinelearning,TensorString,create,1,create2
winrt.windows.ai.machinelearning,TensorUInt16Bit,create,1,create2
winrt.windows.ai.machinelearning,TensorUInt32Bit,create,1,create2
winrt.windows.ai.machinelearning,TensorUInt64Bit,create,1,create2
winrt.windows.ai.machinelearning,TensorUInt8Bit,create,1,create2
winrt.windows.ai.machinelearning.preview,LearningModelBindingPreview,bind,3,bind_with_properties
winrt.windows.applicationmodel,CameraApplicationManager,show_installed_applications_u_i,0,show_installed_applications_ui
winrt.windows.applicationmodel,FullTrustProcessLauncher,launch_full_trust_process_for_app_async,2,launch_full_trust_process_for_app_with_parameters_async
winrt.windows.applicationmodel,FullTrustProcessLauncher,launch_full_trust_process_for_current_app_async,1,launch_full_trust_process_for_current_app_with_parameters_async
winrt.windows.applicationmodel,Package,stage_content_groups_async,2,stage_content_groups_with_priority_async
winrt.windows.applicationmodel,PackageStatus,verify_is_o_k,0,verify_is_ok
winrt.windows.applicationmodel.appointments,AppointmentCalendar,find_all_instances_async,4,find_all_instances_async_with_options
winrt.windows.applicationmodel.appointments,AppointmentCalendar,find_appointments_async,3,find_appointments_async_with_options
winrt.windows.applicationmodel.appointments,AppointmentCalendar,find_unexpanded_appointments_async,1,find_unexpanded_appointments_async_with_options
winrt.windows.applicationmodel.appointments,AppointmentManager,show_add_appointment_async,3,show_add_appointment_with_placement_async
winrt.windows.applicationmodel.appointments,AppointmentManager,show_appointment_details_async,2,show_appointment_details_with_date_async
winrt.windows.applicationmodel.appointments,AppointmentManager,show_remove_appointment_async,3,show_remove_appointment_with_placement_async
winrt.windows.applicationmodel.appointments,AppointmentManager,show_remove_appointment_async,4,show_remove_appointment_with_placement_and_date_async
winrt.windows.applicationmodel.appointments,AppointmentManager,show_replace_appointment_async,4,show_replace_appointment_with_placement_async
winrt.windows.applicationmodel.appointments,AppointmentManager,show_replace_appointment_async,5,show_replace_appointment_with_placement_and_date_async
winrt.windows.applicationmodel.appointments,AppointmentManagerForUser,show_add_appointment_async,3,show_add_appointment_with_placement_async
winrt.windows.applicationmodel.appointments,AppointmentManagerForUser,show_appointment_details_async,2,show_appointment_details_with_date_async
winrt.windows.applicationmodel.appointments,AppointmentManagerForUser,show_remove_appointment_async,3,show_remove_appointment_with_placement_async
winrt.windows.applicationmodel.appointments,AppointmentManagerForUser,show_remove_appointment_async,4,show_remove_appointment_with_placement_and_date_async
winrt.windows.applicationmodel.appointments,AppointmentManagerForUser,show_replace_appointment_async,4,show_replace_appointment_with_placement_async
winrt.windows.applicationmodel.appointments,AppointmentManagerForUser,show_replace_appointment_async,5,show_replace_appointment_with_placement_and_date_async
winrt.windows.applicationmodel.appointments,AppointmentStore,create_appointment_calendar_async,2,create_appointment_calendar_in_account_async
winrt.windows.applicationmodel.appointments,AppointmentStore,find_appointment_calendars_async,1,find_appointment_calendars_async_with_options
winrt.windows.applicationmodel.appointments,AppointmentStore,find_appointments_async,3,find_appointments_async_with_options
winrt.windows.applicationmodel.appointments,AppointmentStore,find_conflict_async,2,find_conflict_async_with_instance_start
winrt.windows.applicationmodel.appointments,AppointmentStore,show_appointment_details_async,2,show_appointment_details_with_date_async
winrt.windows.applicationmodel.appointments,AppointmentStore,show_remove_appointment_async,4,show_remove_appointment_with_placement_and_date_async
winrt.windows.applicationmodel.appointments,AppointmentStore,show_replace_appointment_async,5,show_replace_appointment_with_placement_and_date_async
winrt.windows.applicationmodel.appointments.appointmentsprovider,AddAppointmentOperation,dismiss_u_i,0,dismiss_ui
winrt.windows.applicationmodel.appointments.appointmentsprovider,RemoveAppointmentOperation,dismiss_u_i,0,dismiss_ui
winrt.windows.applicationmodel.appointments.appointmentsprovider,ReplaceAppointmentOperation,dismiss_u_i,0,dismiss_ui
winrt.windows.applicationmodel.background,ApplicationTrigger,request_async,1,request_async_with_arguments
winrt.windows.applicationmodel.background,BackgroundExecutionManager,get_access_status_for_modern_standby,1,get_access_status_for_modern_standby_for_application
winrt.windows.applicationmodel.background,BackgroundExecutionManager,get_access_status,1,get_access_status_for_application
winrt.windows.applicationmodel.background,BackgroundExecutionManager,remove_access,1,remove_access_for_application
winrt.windows.applicationmodel.background,BackgroundExecutionManager,request_access_async,1,request_access_for_application_async
winrt.windows.applicationmodel.background,DeviceServicingTrigger,request_async,2,request_async_simple
winrt.windows.applicationmodel.background,DeviceServicingTrigger,request_async,3,request_async_with_arguments
winrt.windows.applicationmodel.background,DeviceUseTrigger,request_async,1,request_async_simple
winrt.windows.applicationmodel.background,DeviceUseTrigger,request_async,2,request_async_with_arguments
winrt.windows.applicationmodel.background,MediaProcessingTrigger,request_async,1,request_async_with_arguments
winrt.windows.applicationmodel.calls,PhoneCallHistoryStore,get_entry_reader,1,get_entry_reader_with_options
winrt.windows.applicationmodel.calls,PhoneCallManager,show_phone_call_settings_u_i,0,show_phone_call_settings_ui
winrt.windows.applicationmodel.calls,PhoneCallManager,show_phone_call_u_i,2,show_phone_call_ui
winrt.windows.applicationmodel.calls,PhoneLineTransportDevice,get_device_selector,1,get_device_selector_for_phone_line_transport
winrt.windows.applicationmodel.calls,VoipCallCoordinator,request_new_incoming_call,11,request_new_incoming_call_with_contact_remote_id
winrt.windows.applicationmodel.calls,VoipCallCoordinator,reserve_call_resources_async,0,reserve_one_process_call_resources_async
winrt.windows.applicationmodel.calls,VoipPhoneCall,notify_call_active,1,notify_call_active_on_devices
winrt.windows.applicationmodel.calls,VoipPhoneCall,try_show_app_u_i,0,try_show_app_ui
winrt.windows.applicationmodel.calls.provider,PhoneCallOriginManager,show_phone_call_origin_settings_u_i,0,show_phone_call_origin_settings_ui
winrt.windows.applicationmodel.chat,ChatCapabilitiesManager,get_cached_capabilities_async,2,get_cached_capabilities_for_transport_async
winrt.windows.applicationmodel.chat,ChatCapabilitiesManager,get_capabilities_from_network_async,2,get_capabilities_from_network_for_transport_async
winrt.windows.applicationmodel.chat,ChatConversation,mark_messages_as_read_async,0,mark_all_messages_as_read_async
winrt.windows.applicationmodel.chat,ChatConversationReader,read_batch_async,1,read_batch_with_count_async
winrt.windows.applicationmodel.chat,ChatMessageReader,read_batch_async,1,read_batch_with_count_async
winrt.windows.applicationmodel.chat,ChatMessageStore,get_conversation_async,2,get_conversation_for_transports_async
winrt.windows.applicationmodel.chat,ChatMessageStore,get_conversation_reader,1,get_conversation_for_transports_reader
winrt.windows.applicationmodel.chat,ChatMessageStore,get_message_reader,0,get_message_reader1
winrt.windows.applicationmodel.chat,ChatMessageStore,get_message_reader,1,get_message_reader2
winrt.windows.applicationmodel.chat,ChatMessageStore,get_unseen_count_async,1,get_unseen_count_for_transports_reader_async
winrt.windows.applicationmodel.chat,ChatMessageStore,mark_as_seen_async,1,mark_as_seen_for_transports_async
winrt.windows.applicationmodel.chat,ChatSearchReader,read_batch_async,1,read_batch_with_count_async
winrt.windows.applicationmodel.communicationblocking,CommunicationBlockingAccessManager,show_block_numbers_u_i,1,show_block_numbers_ui
winrt.windows.applicationmodel.communicationblocking,CommunicationBlockingAccessManager,show_blocked_calls_u_i,0,show_blocked_calls_ui
winrt.windows.applicationmodel.communicationblocking,CommunicationBlockingAccessManager,show_blocked_messages_u_i,0,show_blocked_messages_ui
winrt.windows.applicationmodel.communicationblocking,CommunicationBlockingAccessManager,show_unblock_numbers_u_i,1,show_unblock_numbers_ui
winrt.windows.applicationmodel.communicationblocking,CommunicationBlockingAppManager,show_communication_blocking_settings_u_i,0,show_communication_blocking_settings_ui
winrt.windows.applicationmodel.contacts,ContactAnnotationStore,create_annotation_list_async,1,create_annotation_list_in_account_async
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_field,2,create_field_default
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_field,3,create_field_category
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_field,4,create_field_custom
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_instant_message,1,create_instant_message_default
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_instant_message,2,create_instant_message_category
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_instant_message,5,create_instant_message_all
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_location,1,create_location_default
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_location,2,create_location_category
winrt.windows.applicationmodel.contacts,ContactFieldFactory,create_location,7,create_location_all
winrt.windows.applicationmodel.contacts,ContactList,get_contact_reader,1,get_contact_reader_with_options
winrt.windows.applicationmodel.contacts,ContactManager,convert_contact_to_v_card_async,2,convert_contact_to_v_card_async_with_max_bytes
winrt.windows.applicationmodel.contacts,ContactManager,request_store_async,1,request_store_async_with_access_type
winrt.windows.applicationmodel.contacts,ContactManager,show_contact_card,3,show_contact_card_with_placement
winrt.windows.applicationmodel.contacts,ContactManager,show_contact_card,4,show_contact_card_with_options
winrt.windows.applicationmodel.contacts,ContactManager,show_delay_loaded_contact_card,4,show_delay_loaded_contact_card_with_options
winrt.windows.applicationmodel.contacts,ContactManagerForUser,convert_contact_to_v_card_async,2,convert_contact_to_v_card_async_with_max_bytes
winrt.windows.applicationmodel.contacts,ContactStore,create_contact_list_async,2,create_contact_list_in_account_async
winrt.windows.applicationmodel.contacts,ContactStore,find_contacts_async,1,find_contacts_with_search_text_async
winrt.windows.applicationmodel.contacts,ContactStore,get_contact_reader,1,get_contact_reader_with_options
winrt.windows.applicationmodel.contacts,IContactFieldFactory,create_field,2,create_field_default
winrt.windows.applicationmodel.contacts,IContactFieldFactory,create_field,3,create_field_category
winrt.windows.applicationmodel.contacts,IContactFieldFactory,create_field,4,create_field_custom
winrt.windows.applicationmodel.contacts,IContactInstantMessageFieldFactory,create_instant_message,1,create_instant_message_default
winrt.windows.applicationmodel.contacts,IContactInstantMessageFieldFactory,create_instant_message,2,create_instant_message_category
winrt.windows.applicationmodel.contacts,IContactInstantMessageFieldFactory,create_instant_message,5,create_instant_message_all
winrt.windows.applicationmodel.contacts,IContactLocationFieldFactory,create_location,1,create_location_default
winrt.windows.applicationmodel.contacts,IContactLocationFieldFactory,create_location,2,create_location_category
winrt.windows.applicationmodel.contacts,IContactLocationFieldFactory,create_location,7,create_location_all
winrt.windows.applicationmodel.core,CoreApplication,create_new_view,0,create_new_view_from_main_view
winrt.windows.applicationmodel.core,CoreApplication,create_new_view,1,create_new_view_with_view_source
winrt.windows.applicationmodel.datatransfer,DataPackage,set_storage_items,1,set_storage_items_read_only
winrt.windows.applicationmodel.datatransfer,DataPackageView,get_text_async,1,get_custom_text_async
winrt.windows.applicationmodel.datatransfer,DataPackageView,request_access_async,1,request_access_with_enterprise_id_async
winrt.windows.applicationmodel.datatransfer,DataTransferManager,show_share_u_i,0,show_share_ui
winrt.windows.applicationmodel.datatransfer,DataTransferManager,show_share_u_i,1,show_share_ui_with_options
winrt.windows.applicationmodel.datatransfer.dragdrop.core,CoreDragOperation,set_drag_u_i_content_from_software_bitmap,1,set_drag_ui_content_from_software_bitmap
winrt.windows.applicationmodel.datatransfer.dragdrop.core,CoreDragOperation,set_drag_u_i_content_from_software_bitmap,2,set_drag_ui_content_from_software_bitmap_with_anchor_point
winrt.windows.applicationmodel.datatransfer.dragdrop.core,CoreDragUIOverride,set_content_from_software_bitmap,2,set_content_from_software_bitmap_with_anchor_point
winrt.windows.applicationmodel.datatransfer.sharetarget,ShareOperation,dismiss_u_i,0,dismiss_ui
winrt.windows.applicationmodel.datatransfer.sharetarget,ShareOperation,report_completed,1,report_completed_with_quick_link
winrt.windows.applicationmodel.email,EmailConversation,find_messages_async,1,find_messages_with_count_async
winrt.windows.applicationmodel.email,EmailFolder,get_conversation_reader,1,get_conversation_reader_with_options
winrt.windows.applicationmodel.email,EmailFolder,get_message_reader,1,get_message_reader_with_options
winrt.windows.applicationmodel.email,EmailFolder,try_move_async,2,try_move_with_new_name_async
winrt.windows.applicationmodel.email,EmailMailbox,get_conversation_reader,1,get_conversation_reader_with_options
winrt.windows.applicationmodel.email,EmailMailbox,get_message_reader,1,get_message_reader_with_options
winrt.windows.applicationmodel.email,EmailMailbox,send_message_async,2,smart_send_message_async
winrt.windows.applicationmodel.email,EmailMailbox,try_move_folder_async,3,try_move_folder_with_new_name_async
winrt.windows.applicationmodel.email,EmailStore,create_mailbox_async,3,create_mailbox_in_account_async
winrt.windows.applicationmodel.email,EmailStore,get_conversation_reader,1,get_conversation_reader_with_options
winrt.windows.applicationmodel.email,EmailStore,get_message_reader,1,get_message_reader_with_options
winrt.windows.applicationmodel.holographic,HolographicKeyboard,set_placement_override,4,set_placement_override_with_max_size
winrt.windows.applicationmodel.payments,PaymentMediator,submit_payment_request_async,2,submit_payment_request_with_change_handler_async
winrt.windows.applicationmodel.preview.holographic,HolographicKeyboardPlacementOverridePreview,set_placement_override,4,set_placement_override_with_max_size
